id_cliente,nome_completo,cpf,data_nascimento,idade,genero,estado_civil,profissao,faixa_renda,email_principal,email_alternativo,telefone_celular,telefone_fixo,logradouro,numero,complemento,bairro,cidade,estado_uf,cep,pais,tipo_residencia,data_cadastro,origem_cadastro,codigo_indicacao_usado,cupom_desconto,plano_assinatura,valor_plano,ciclo_faturamento,status,data_ultimo_pagamento,metodo_pagamento,bandeira_cartao,ultimos_4_digitos_cartao,validade_cartao,chave_pix_tipo,dias_atraso,meses_como_cliente,total_pago_R$,qtd_perfis_criados,qtd_telas_contratadas,dispositivo_principal,dispositivos_cadastrados,idioma_preferido,legenda_preferida,controle_parental_ativo,aceitou_termos_lgpd,aceitou_marketing_email,aceitou_marketing_sms,aceitou_cookies,ultimo_acesso,ip_ultimo_acesso,motivo_cancelamento,avaliacao_plataforma_1_a_5
CLI-1274,Ana Oliveira Carvalho,816.893.898-65,02/11/1980,45,Masculino,Casado(a),Estudante,R$2k a R$4k,ana.oliveira.carvalho96@gmail.com,,(92) 98651-5713,,Rua 10 de Julho,60,Bloco B,Flores,Manaus,AM,15015-140,Brasil,Casa,2023-02-22,Site,,,Família,59.9,Mensal,Ativo,2026-04-19,PayPal,,,,,0,38,2036.19,3,5,Celular Android,"Console Xbox, Celular Android",Português,Inglês,Não,Sim,Não,Sim,Sim,2026-04-27 01:00,124.162.126.26,,1
CLI-1275,Rodrigo Rodrigues Carvalho,326.846.892-59,30/01/1985,40,Feminino,Solteiro(a),Enfermeiro,Até R$2k,rodrigo.rodrigues.carvalho5@hotmail.com,rodrigo93@outlook.com,(61) 92020-8606,,Av. Paulista,1276,,Copacabana,Brasília,DF,34281-454,Brasil,Casa,2024-08-05,Site,,BEMVINDO10,Padrão,34.9,Mensal,Ativo,2026-04-01,Cartão de Crédito,American Express,7230,07/29,,0,21,647.89,3,2,Console PS5,iPhone,Português,Português,Sim,Sim,Não,Não,Sim,2026-04-29 00:00,191.51.56.145,,4
CLI-1276,Leandro Almeida Cunha,113.443.412-51,18/03/2006,19,Masculino,Viúvo(a),CLT,R$2k a R$4k,leandro.almeida.cunha37@gmail.com,leandro32@outlook.com,(27) 97040-2996,(27) 4476-7561,Travessa do Sol,1181,,Centro Sul,Vitória,ES,60430-373,Brasil,Apartamento,2022-07-21,App iOS,,,Básico,19.9,Mensal,Inativo,2026-03-12,Boleto,,,,,0,46,423.36,5,1,Smart TV,"Smart TV, Console PS5, Celular Android",Inglês,Desativada,Não,Sim,Não,Sim,Sim,2026-03-17 00:00,167.252.214.227,Não usa mais,2
CLI-1277,Vanessa Araujo Fernandes,508.391.976-35,03/02/1990,35,Masculino,Divorciado(a),Autônomo,R$7k a R$10k,vanessa.araujo.fernandes19@gmail.com,,(31) 99165-7912,(31) 4925-7336,Av. Getúlio Vargas,1852,Bloco B,Copacabana,Belo Horizonte,MG,24283-798,Brasil,Casa,2024-06-15,Site,,BLACK50,Padrão,34.9,Mensal,Inativo,2026-03-03,Débito em Conta,,4254,11/26,,0,22,236.16,2,2,Chromecast,iPhone,Português,Português,Não,Sim,Sim,Sim,Sim,2026-03-17 00:00,110.5.250.141,Problemas técnicos,4
CLI-1278,Marcos Martins Araujo,185.107.586-65,12/05/1988,37,Masculino,União Estável,Estudante,R$4k a R$7k,marcos.martins.araujo52@gmail.com,,(41) 96723-7706,(41) 4433-6594,Alameda das Palmeiras,1939,Fundos,Centro,Curitiba,PR,44224-312,Brasil,Casa,2025-05-03,App Android,IND9122,,Padrão,34.9,Mensal,Inadimplente,2026-03-16,PayPal,,,,,46,12,370.04,3,2,Notebook,Fire Stick,Português,Inglês,Não,Sim,Sim,Não,Não,2026-04-14 00:00,142.136.246.11,,1
CLI-1279,Patricia Gomes Lopes,911.601.299-36,05/07/1964,61,Masculino,Solteiro(a),Empresário,R$7k a R$10k,patricia.gomes.lopes99@gmail.com,patricia32@outlook.com,(31) 94976-5554,,Alameda das Palmeiras,2378,Fundos,Jardins,Belo Horizonte,MG,96672-565,Brasil,Casa,2025-01-06,Site,,,Premium,49.9,Mensal,Ativo,2026-04-30,PIX,,,,Email,0,16,734.28,3,4,Celular Android,"Tablet, Smart TV, Console Xbox, Console PS5",Português,Português,Sim,Sim,Não,Sim,Sim,2026-04-29 08:00,107.188.121.241,,2
CLI-1280,Gustavo Carvalho Ribeiro,386.121.314-25,23/01/1985,40,Masculino,Divorciado(a),Advogado,R$7k a R$10k,gustavo.carvalho.ribeiro67@gmail.com,,(62) 95393-3298,,Travessa do Sol,2379,,Compensa,Goiânia,GO,24167-796,Brasil,Apartamento,2022-07-29,App Android,,STREAM20,Premium,49.9,Mensal,Ativo,2026-04-04,Boleto,,,,,0,45,2180.04,5,4,Console PS5,"iPhone, Smart TV, Console PS5, Chromecast",Inglês,Inglês,Sim,Sim,Sim,Sim,Sim,2026-04-27 11:00,106.168.132.76,,3
CLI-1281,Flávia Nascimento Cavalcanti,613.950.419-94,17/04/1971,54,Masculino,União Estável,Aposentado,R$2k a R$4k,flávia.nascimento.cavalcanti62@hotmail.com,,(92) 94052-3175,,Rua Rio Negro,2408,Casa,Adrianópolis,Parintins,AM,59603-463,Brasil,Casa,2023-09-03,App Android,,BLACK50,Básico,19.9,Mensal,Inadimplente,2026-03-18,Boleto,,,,,44,32,544.66,1,1,Fire Stick,"Fire Stick, Chromecast, Smart TV, Notebook",Português,Português,Não,Sim,Sim,Não,Sim,2026-04-11 00:00,191.58.29.252,,2
CLI-1282,Camila Soares Mendes,410.352.860-75,25/08/1953,72,Feminino,Viúvo(a),CLT,R$7k a R$10k,camila.soares.mendes10@gmail.com,,(21) 96869-5210,,Av. Getúlio Vargas,1996,Fundos,Centro,Rio de Janeiro,RJ,75489-238,Brasil,Casa,2022-04-11,App Android,,BLACK50,Básico,19.9,Anual,Ativo,2026-04-19,Débito em Conta,,2280,03/27,,0,49,963.65,3,1,Smart TV,"Fire Stick, Console PS5, Notebook",Inglês,Português,Não,Sim,Não,Não,Sim,2026-04-29 22:00,199.208.68.134,,3
CLI-1283,Marcos Fernandes Mendes,772.423.182-68,05/05/1994,31,Feminino,União Estável,Aposentado,Acima de R$10k,marcos.fernandes.mendes98@hotmail.com,,(11) 92864-7773,,Alameda das Palmeiras,1214,Fundos,Moema,São Paulo,SP,42956-875,Brasil,Apartamento,2025-03-03,App Android,,BEMVINDO10,Padrão,34.9,Mensal,Inadimplente,2026-01-13,PayPal,,,,,108,14,436.86,2,2,Celular Android,"Chromecast, Console PS5",Português,Português,Não,Sim,Sim,Sim,Sim,2026-05-01 00:00,189.9.162.7,,3
CLI-1284,Patricia Lima Mendes,868.205.711-84,01/01/1995,31,Feminino,Casado(a),Designer,Até R$2k,patricia.lima.mendes56@gmail.com,patricia65@outlook.com,(92) 95149-5292,(92) 4946-3450,Rua 10 de Julho,2151,Apto 101,Flores,Parintins,AM,30357-637,Brasil,Apartamento,2022-10-31,Smart TV,,,Premium,49.9,Mensal,Inadimplente,2026-02-04,Cartão de Crédito,Hipercard,6862,03/27,,86,42,2093.23,1,4,Smart TV,"iPhone, Fire Stick, Console PS5",Inglês,Português,Não,Sim,Sim,Não,Sim,2026-04-12 00:00,192.60.41.101,,2
CLI-1285,Marcos Pereira Cavalcanti,913.618.359-81,09/05/1977,48,Feminino,Casado(a),Vendedor,Acima de R$10k,marcos.pereira.cavalcanti95@hotmail.com,,(21) 94530-6976,,Rua Rio Negro,2149,,Adrianópolis,Rio de Janeiro,RJ,32481-733,Brasil,Apartamento,2022-04-27,App Android,,,Padrão,34.9,Mensal,Inadimplente,2026-04-08,Débito em Conta,,2880,08/30,,23,48,1469.53,4,2,Notebook,"Console PS5, Console Xbox",Português,Desativada,Não,Sim,Não,Sim,Sim,2026-04-17 00:00,131.168.221.149,,3
CLI-1286,Pedro Araujo Cavalcanti,586.804.660-63,11/10/1966,59,Feminino,Casado(a),Estudante,R$2k a R$4k,pedro.araujo.cavalcanti90@gmail.com,,(92) 97834-8837,,Rua Rio Negro,109,Fundos,Flores,Parintins,AM,64993-955,Brasil,Casa,2023-11-11,Site,,AMIGO15,Família,59.9,Mensal,Ativo,2026-04-27,PayPal,,,,,0,30,1637.28,2,5,iPhone,"Smart TV, Tablet, Chromecast, Notebook",Português,Português,Não,Sim,Não,Não,Sim,2026-04-29 13:00,100.151.134.244,,2
CLI-1287,Marcos Carvalho Oliveira,429.575.699-13,09/12/1986,39,Masculino,Viúvo(a),Advogado,Até R$2k,marcos.carvalho.oliveira73@hotmail.com,,(92) 95458-4144,,Alameda das Palmeiras,2105,,Moema,Manaus,AM,83780-857,Brasil,Apartamento,2023-01-17,App iOS,,,Padrão,34.9,Mensal,Ativo,2026-04-19,PIX,,,,Email,0,40,1330.45,1,2,Tablet,iPhone,Português,Português,Não,Sim,Não,Não,Sim,2026-04-30 07:00,146.244.181.169,,2
CLI-1288,Felipe Freitas Oliveira,950.137.571-84,27/11/1960,65,Feminino,Solteiro(a),Advogado,Até R$2k,felipe.freitas.oliveira14@hotmail.com,,(61) 91502-5638,(61) 4746-2451,Rua Rio Negro,1217,Casa,Savassi,Brasília,DF,13426-180,Brasil,Casa,2022-04-29,Site,,,Padrão,34.9,Mensal,Ativo,2026-04-02,Cartão de Crédito,Visa,3380,07/28,,0,48,1427.51,3,2,Chromecast,"Fire Stick, Tablet",Português,Desativada,Sim,Sim,Sim,Não,Não,2026-04-27 02:00,190.99.75.151,,5
CLI-1289,André Cunha Martins,887.251.756-61,15/04/1983,42,Masculino,Solteiro(a),CLT,R$7k a R$10k,andré.cunha.martins12@gmail.com,andré55@outlook.com,(92) 94262-4974,,Rua Belo Horizonte,1946,Apto 101,Boa Viagem,Parintins,AM,48126-257,Brasil,Casa,2022-06-13,Site,,,Premium,49.9,Anual,Ativo,2026-05-02,PayPal,,,,,0,47,2139.66,3,4,Notebook,"iPhone, Smart TV, Fire Stick",Português,Inglês,Sim,Sim,Sim,Não,Sim,2026-04-27 11:00,197.127.54.9,,4
CLI-1290,Thiago Dias Mendes,541.421.287-78,27/05/1983,42,Feminino,Viúvo(a),Estudante,Acima de R$10k,thiago.dias.mendes38@gmail.com,thiago98@outlook.com,(27) 92834-3489,,Rua Belo Horizonte,455,,Flores,Vitória,ES,43708-470,Brasil,Apartamento,2023-08-26,Site,IND4502,,Padrão,34.9,Mensal,Ativo,2026-04-07,Boleto,,,,,0,32,1084.39,5,2,Celular Android,Tablet,Português,Português,Sim,Sim,Não,Sim,Sim,2026-04-29 02:00,142.61.137.49,,5
CLI-1291,Leandro Pereira Araujo,938.212.809-35,23/08/1974,51,Masculino,Divorciado(a),Enfermeiro,R$2k a R$4k,leandro.pereira.araujo82@hotmail.com,,(92) 97017-4041,(92) 4261-5748,Rua das Acácias,2014,Bloco B,Moema,Manaus,AM,34681-599,Brasil,Apartamento,2022-01-23,App iOS,,AMIGO15,Padrão,34.9,Mensal,Ativo,2026-04-04,PayPal,,,,,0,51,1777.03,1,2,Chromecast,Console Xbox,Português,Inglês,Não,Sim,Não,Não,Sim,2026-04-29 02:00,104.104.134.245,,1
CLI-1292,Pedro Barbosa Ribeiro,249.622.673-79,14/09/1992,33,Feminino,União Estável,Designer,R$7k a R$10k,pedro.barbosa.ribeiro12@hotmail.com,,(48) 98459-9005,,Travessa do Sol,152,,Ponta Negra,Florianópolis,SC,76648-314,Brasil,Casa,2023-08-13,App iOS,,BLACK50,Premium,49.9,Mensal,Inativo,2026-03-14,PIX,,,,Telefone,0,33,1413.69,2,4,iPhone,"Tablet, Console Xbox, iPhone, Notebook",Português,Desativada,Sim,Sim,Não,Não,Sim,2026-03-19 00:00,112.81.90.247,Não usa mais,1
CLI-1293,Leandro Pereira Gomes,284.700.855-61,28/06/2005,20,Feminino,Viúvo(a),Aposentado,R$4k a R$7k,leandro.pereira.gomes86@gmail.com,,(62) 93831-5723,(62) 4815-7686,Travessa do Sol,1959,Bloco B,Ponta Negra,Goiânia,GO,95966-209,Brasil,Apartamento,2024-08-23,App Android,IND5613,,Básico,19.9,Mensal,Inadimplente,2026-02-25,Boleto,,,,,65,20,361.56,2,1,Console Xbox,Tablet,Português,Português,Não,Sim,Não,Não,Sim,2026-04-23 00:00,161.160.176.203,,5
CLI-1294,Aline Rodrigues Araujo,620.748.467-28,02/04/1986,39,Feminino,Solteiro(a),Autônomo,R$4k a R$7k,aline.rodrigues.araujo35@gmail.com,,(92) 94639-8776,(92) 4694-2997,Rua Amazonas,724,Apto 101,Centro Sul,Manaus,AM,44995-381,Brasil,Casa,2023-01-24,Smart TV,,,Básico,19.9,Mensal,Inadimplente,2026-03-30,PIX,,,,Email,32,39,679.03,3,1,Chromecast,"Console PS5, Tablet, iPhone, Celular Android",Português,Inglês,Sim,Sim,Não,Sim,Sim,2026-04-13 00:00,176.110.236.237,,4
CLI-1295,Valentina Martins Oliveira,115.644.753-21,07/04/1968,57,Feminino,Casado(a),Designer,Até R$2k,valentina.martins.oliveira36@hotmail.com,valentina98@outlook.com,(31) 96767-6113,,Rua Barão de Melgaço,432,,Centro Sul,Belo Horizonte,MG,44839-639,Brasil,Apartamento,2022-01-29,App Android,,BEMVINDO10,Família,59.9,Mensal,Ativo,2026-04-22,Débito em Conta,,6081,07/30,,0,51,2951.17,1,5,Chromecast,"Console PS5, Chromecast, Fire Stick",Português,Português,Não,Sim,Sim,Sim,Sim,2026-04-28 10:00,109.197.55.89,,2
CLI-1296,Leticia Gomes Pereira,862.351.550-14,04/02/1961,64,Masculino,União Estável,Desenvolvedor,Até R$2k,leticia.gomes.pereira92@hotmail.com,leticia90@outlook.com,(85) 99923-5358,,Av. Paulista,2332,,Centro Sul,Fortaleza,CE,48088-733,Brasil,Casa,2023-07-11,Site,,,Padrão,34.9,Mensal,Ativo,2026-04-22,PayPal,,,,,0,34,1142.21,2,2,Chromecast,Smart TV,Português,Português,Não,Sim,Sim,Sim,Sim,2026-04-27 03:00,187.67.253.198,,1
CLI-1297,Aline Cunha Carvalho,211.112.573-26,30/12/2007,18,Masculino,Solteiro(a),Empresário,Até R$2k,aline.cunha.carvalho67@hotmail.com,,(41) 91824-2473,(41) 4290-4825,Rua Belo Horizonte,769,Bloco B,Compensa,Curitiba,PR,70774-741,Brasil,Casa,2024-06-06,Site,IND2101,BEMVINDO10,Premium,49.9,Mensal,Ativo,2026-04-14,Cartão de Crédito,Visa,7511,08/27,,0,23,1127.69,5,4,Smart TV,"Smart TV, Tablet",Português,Desativada,Não,Sim,Não,Não,Sim,2026-04-27 08:00,131.122.47.62,,2
CLI-1298,Beatriz Cunha Lima,864.829.398-39,20/03/1954,71,Masculino,Viúvo(a),Desenvolvedor,R$7k a R$10k,beatriz.cunha.lima91@hotmail.com,,(31) 96121-3920,,Rua das Acácias,1189,Bloco B,Boa Viagem,Belo Horizonte,MG,23800-329,Brasil,Casa,2024-10-27,Site,,,Básico,19.9,Mensal,Inadimplente,2026-02-15,PayPal,,,,,75,18,324.85,1,1,Chromecast,Smart TV,Português,Desativada,Não,Sim,Sim,Não,Sim,2026-04-22 00:00,133.46.248.154,,5
CLI-1299,Gustavo Rodrigues Oliveira,926.327.703-18,22/05/1961,64,Feminino,Viúvo(a),CLT,Acima de R$10k,gustavo.rodrigues.oliveira77@hotmail.com,gustavo47@outlook.com,(21) 96906-1674,,Av. Constantino Nery,766,Apto 101,Copacabana,Rio de Janeiro,RJ,69145-118,Brasil,Apartamento,2022-03-29,App Android,,,Básico,19.9,Anual,Inadimplente,2026-03-29,Cartão de Crédito,Hipercard,9979,09/30,,33,49,909.66,1,1,Smart TV,"iPhone, Chromecast",Português,Inglês,Não,Sim,Não,Sim,Sim,2026-04-18 00:00,179.121.198.65,,2
CLI-1300,Bruno Souza Mendes,215.547.292-43,27/03/1977,48,Feminino,Divorciado(a),Estudante,R$7k a R$10k,bruno.souza.mendes35@gmail.com,,(31) 95574-4271,(31) 4141-3047,Rua 10 de Julho,1287,,Compensa,Belo Horizonte,MG,81640-898,Brasil,Apartamento,2022-04-22,Site,,BEMVINDO10,Família,59.9,Mensal,Inadimplente,2026-02-12,PayPal,,,,,78,49,2573.83,1,5,Console PS5,iPhone,Português,Desativada,Não,Sim,Não,Não,Sim,2026-04-26 00:00,185.189.69.109,,2
CLI-1301,Valentina Santos Lopes,879.308.451-99,18/07/1981,44,Feminino,União Estável,Vendedor,R$4k a R$7k,valentina.santos.lopes50@gmail.com,,(48) 93623-2940,,Av. Constantino Nery,1648,,Ponta Negra,Florianópolis,SC,32685-605,Brasil,Casa,2023-04-10,Site,,,Padrão,34.9,Mensal,Ativo,2026-04-10,PIX,,,,Telefone,0,37,1180.51,2,2,Tablet,"Tablet, iPhone, Chromecast, Notebook",Português,Português,Sim,Sim,Sim,Não,Não,2026-04-30 04:00,151.171.107.71,,3
CLI-1302,Gustavo Rodrigues Souza,697.161.672-68,20/12/1973,52,Feminino,Casado(a),Vendedor,R$4k a R$7k,gustavo.rodrigues.souza12@hotmail.com,,(27) 92898-4640,(27) 3352-1539,Rua Belo Horizonte,1138,,Moema,Vitória,ES,52575-234,Brasil,Apartamento,2024-03-24,App Android,,BEMVINDO10,Premium,49.9,Mensal,Inadimplente,2026-04-12,PayPal,,,,,19,25,1119.39,1,4,Smart TV,"iPhone, Notebook, Console PS5, Chromecast",Português,Português,Sim,Sim,Não,Não,Sim,2026-04-25 00:00,195.167.144.122,,4
CLI-1303,Carlos Gomes Carvalho,941.879.655-71,12/03/1966,59,Feminino,União Estável,Enfermeiro,R$4k a R$7k,carlos.gomes.carvalho3@gmail.com,,(85) 97490-9061,(85) 4588-3895,Travessa do Sol,2165,Casa,Centro,Fortaleza,CE,28785-474,Brasil,Apartamento,2023-12-02,App Android,,BLACK50,Padrão,34.9,Mensal,Ativo,2026-04-08,PayPal,,,,,0,29,953.45,2,2,Smart TV,"Console PS5, Tablet, Celular Android",Português,Inglês,Sim,Sim,Sim,Sim,Sim,2026-04-27 17:00,168.48.199.129,,2
CLI-1304,Marcelo Nascimento Carvalho,234.320.539-20,03/04/1959,66,Feminino,Divorciado(a),Vendedor,R$2k a R$4k,marcelo.nascimento.carvalho74@hotmail.com,marcelo72@outlook.com,(31) 97195-7004,(31) 3435-8812,Rua 10 de Julho,2295,,Jardins,Belo Horizonte,MG,21011-679,Brasil,Casa,2025-04-05,App Android,,,Padrão,34.9,Mensal,Ativo,2026-04-23,PayPal,,,,,0,13,392.12,1,2,Notebook,"Console Xbox, Fire Stick, Notebook, Smart TV",Português,Desativada,Não,Sim,Sim,Não,Sim,2026-04-27 07:00,194.112.57.102,,2
CLI-1305,Beatriz Ribeiro Cavalcanti,647.184.960-68,02/04/1986,39,Feminino,Casado(a),CLT,R$7k a R$10k,beatriz.ribeiro.cavalcanti87@gmail.com,,(92) 94030-8748,(92) 3973-3367,Rua Amazonas,1540,,Boa Viagem,Parintins,AM,71987-387,Brasil,Apartamento,2025-04-28,App Android,,STREAM20,Premium,49.9,Mensal,Ativo,2026-04-03,Cartão de Crédito,Mastercard,7330,05/26,,0,12,576.04,3,4,Smart TV,"Notebook, Fire Stick, Chromecast",Português,Desativada,Não,Sim,Sim,Não,Sim,2026-04-29 07:00,159.81.44.219,,5
CLI-1306,Camila Carvalho Costa,575.322.787-89,27/11/1963,62,Masculino,União Estável,Autônomo,R$7k a R$10k,camila.carvalho.costa77@hotmail.com,,(48) 92155-6895,,Rua das Acácias,2386,,Ponta Negra,Florianópolis,SC,16104-250,Brasil,Apartamento,2022-11-02,Smart TV,IND9113,,Premium,49.9,Mensal,Inativo,2026-03-20,Boleto,,,,,0,42,579.78,1,4,Notebook,"Notebook, Tablet",Inglês,Inglês,Não,Sim,Não,Não,Sim,2026-04-01 00:00,186.93.210.194,Problemas financeiros,2
CLI-1307,Larissa Martins Melo,270.348.735-41,16/11/2005,20,Masculino,União Estável,CLT,R$4k a R$7k,larissa.martins.melo19@gmail.com,,(27) 96511-9056,,Rua Belo Horizonte,1628,Casa,Compensa,Vitória,ES,57345-143,Brasil,Apartamento,2022-07-09,App Android,,,Família,59.9,Mensal,Inadimplente,2026-02-09,Boleto,,,,,81,46,2578.89,5,5,Console Xbox,"Celular Android, Smart TV",Português,Português,Não,Sim,Sim,Não,Sim,2026-04-23 00:00,109.176.253.213,,5
CLI-1308,Valentina Rodrigues Rodrigues,139.365.376-23,30/04/1973,52,Masculino,Solteiro(a),CLT,R$4k a R$7k,valentina.rodrigues.rodrigues93@gmail.com,valentina86@outlook.com,(51) 91603-6681,,Av. Constantino Nery,1015,Apto 101,Moema,Porto Alegre,RS,95949-249,Brasil,Casa,2023-04-25,App Android,,AMIGO15,Básico,19.9,Mensal,Inativo,2026-02-25,PayPal,,,,,0,36,17.21,4,1,Tablet,"Tablet, Console Xbox, Fire Stick",Português,Inglês,Sim,Sim,Sim,Sim,Sim,2026-02-28 00:00,153.83.45.232,Migrou para concorrente,2
CLI-1309,Marcelo Silva Carvalho,419.342.384-80,24/06/2007,18,Feminino,Viúvo(a),Empresário,R$7k a R$10k,marcelo.silva.carvalho80@gmail.com,,(51) 93563-1951,(51) 3266-3865,Av. Getúlio Vargas,1183,,Compensa,Porto Alegre,RS,24002-707,Brasil,Casa,2022-10-06,App Android,,BLACK50,Família,59.9,Mensal,Inativo,2026-04-06,Boleto,,,,,0,43,2128.18,5,5,Fire Stick,"Notebook, iPhone, Fire Stick, Chromecast",Português,Português,Não,Sim,Não,Não,Sim,2026-04-16 00:00,190.114.213.235,Preço alto,2
CLI-1310,Beatriz Oliveira Ribeiro,771.280.707-78,05/05/1982,43,Masculino,União Estável,Desenvolvedor,Acima de R$10k,beatriz.oliveira.ribeiro7@hotmail.com,,(27) 94233-4798,,Av. Djalma Batista,1457,Fundos,Centro Sul,Vitória,ES,55615-724,Brasil,Apartamento,2023-10-18,Site,,BLACK50,Padrão,34.9,Mensal,Ativo,2026-04-07,PayPal,,,,,0,30,953.42,3,2,Chromecast,"Tablet, Fire Stick",Português,Desativada,Não,Sim,Sim,Sim,Sim,2026-04-30 19:00,140.78.241.220,,3
CLI-1311,Sofia Nascimento Melo,779.880.210-96,28/11/1991,34,Masculino,Casado(a),Autônomo,Acima de R$10k,sofia.nascimento.melo71@gmail.com,,(11) 93099-7646,,Rua 10 de Julho,193,Casa,Compensa,São Paulo,SP,68987-900,Brasil,Apartamento,2025-02-07,App Android,,BLACK50,Básico,19.9,Mensal,Ativo,2026-04-11,PIX,,,,Chave Aleatória,0,14,256.12,2,1,Chromecast,"Console Xbox, Fire Stick, Chromecast",Português,Espanhol,Sim,Sim,Não,Sim,Sim,2026-04-29 20:00,163.122.120.85,,1
CLI-1312,Lara Costa Lopes,672.499.440-69,23/03/1994,31,Masculino,Divorciado(a),Vendedor,R$4k a R$7k,lara.costa.lopes41@hotmail.com,,(92) 98173-9996,,Rua Belo Horizonte,2378,Apto 101,Cidade Nova,Manaus,AM,80812-135,Brasil,Casa,2025-01-02,App Android,IND3201,,Padrão,34.9,Mensal,Inadimplente,2026-01-31,Cartão de Crédito,American Express,3802,04/28,,90,16,477.03,3,2,Celular Android,"Console Xbox, Fire Stick",Espanhol,Desativada,Não,Sim,Sim,Sim,Sim,2026-04-19 00:00,117.102.253.85,,1
CLI-1313,Lara Melo Santos,340.238.168-92,22/12/1982,43,Feminino,Viúvo(a),Enfermeiro,Até R$2k,lara.melo.santos44@hotmail.com,lara19@outlook.com,(48) 94604-9566,(48) 4087-9844,Alameda das Palmeiras,1778,,Ponta Negra,Florianópolis,SC,13718-282,Brasil,Casa,2024-12-01,Site,,,Básico,19.9,Mensal,Inativo,2026-03-20,PIX,,,,CPF,0,17,38.24,4,1,Tablet,Notebook,Português,Inglês,Não,Sim,Sim,Sim,Sim,2026-03-31 00:00,189.49.171.131,Pouco conteúdo,2
CLI-1314,Felipe Melo Melo,708.896.286-16,10/01/1970,56,Masculino,Solteiro(a),Aposentado,R$4k a R$7k,felipe.melo.melo69@gmail.com,,(61) 94883-6851,(61) 4249-8234,Rua Rio Negro,401,,Centro Sul,Brasília,DF,98643-166,Brasil,Apartamento,2023-01-31,App iOS,,,Padrão,34.9,Mensal,Ativo,2026-04-22,PayPal,,,,,0,39,1251.16,5,2,Console PS5,"Celular Android, Tablet, Notebook, Console PS5",Português,Desativada,Não,Sim,Não,Sim,Sim,2026-04-29 20:00,179.168.183.97,,5
CLI-1315,Isabela Lima Gomes,444.524.205-93,15/10/2000,25,Masculino,Casado(a),Desenvolvedor,R$2k a R$4k,isabela.lima.gomes81@gmail.com,,(81) 96824-5304,,Rua Barão de Melgaço,1483,,Copacabana,Recife,PE,71023-948,Brasil,Casa,2022-06-18,App Android,,,Padrão,34.9,Mensal,Inadimplente,2026-01-25,PIX,,,,Telefone,96,47,1498.38,1,2,Console Xbox,"iPhone, Smart TV",Português,Português,Sim,Sim,Sim,Não,Sim,2026-04-22 00:00,110.221.0.240,,2
CLI-1316,Valentina Melo Oliveira,529.724.121-46,02/12/1977,48,Masculino,Solteiro(a),Advogado,R$2k a R$4k,valentina.melo.oliveira24@gmail.com,valentina66@outlook.com,(48) 91894-9521,,Rua Amazonas,1952,,Centro,Florianópolis,SC,30752-119,Brasil,Apartamento,2024-02-05,App iOS,,BEMVINDO10,Padrão,34.9,Mensal,Ativo,2026-04-04,PIX,,,,Chave Aleatória,0,27,910.68,1,2,Tablet,"Fire Stick, Tablet",Português,Português,Sim,Sim,Sim,Não,Sim,2026-04-29 02:00,144.98.87.21,,2
CLI-1317,Thiago Barbosa Rodrigues,686.609.826-76,26/01/1992,33,Feminino,Viúvo(a),Enfermeiro,R$2k a R$4k,thiago.barbosa.rodrigues83@hotmail.com,,(91) 94429-5207,,Alameda das Palmeiras,1402,,Moema,Belém,PA,59269-215,Brasil,Casa,2022-06-21,Site,,,Premium,49.9,Mensal,Inativo,2026-03-04,Boleto,,,,,0,47,1219.83,4,4,iPhone,"iPhone, Chromecast",Português,Inglês,Não,Sim,Sim,Não,Sim,2026-03-07 00:00,139.205.214.111,Não usa mais,3
CLI-1318,Mariana Nascimento Lima,164.498.784-95,22/01/2000,25,Masculino,União Estável,Professor,Até R$2k,mariana.nascimento.lima10@gmail.com,,(91) 93682-4471,(91) 4944-9428,Rua Barão de Melgaço,874,,Centro Sul,Belém,PA,68093-187,Brasil,Apartamento,2022-02-23,Site,,BLACK50,Premium,49.9,Mensal,Inadimplente,2026-04-26,PIX,,,,Email,5,50,2476.1,5,4,Tablet,"iPhone, Console Xbox",Português,Português,Não,Sim,Sim,Não,Sim,2026-04-11 00:00,125.30.134.30,,4
CLI-1319,Leticia Barbosa Araujo,583.785.287-60,20/06/1958,67,Masculino,União Estável,CLT,R$7k a R$10k,leticia.barbosa.araujo92@gmail.com,,(92) 91294-3003,,Rua Rio Negro,1857,Fundos,Jardins,Manaus,AM,64900-769,Brasil,Casa,2023-11-27,App Android,,,Básico,19.9,Mensal,Inadimplente,2026-02-09,Boleto,,,,,81,29,557.31,3,1,Tablet,"Chromecast, Fire Stick, Smart TV, Console Xbox",Português,Inglês,Não,Sim,Sim,Sim,Sim,2026-04-16 00:00,113.136.61.71,,2
CLI-1320,Leandro Rodrigues Gomes,292.322.427-18,06/01/1963,63,Masculino,União Estável,Autônomo,Acima de R$10k,leandro.rodrigues.gomes55@gmail.com,,(51) 92406-6903,(51) 3140-7830,Rua Amazonas,430,Casa,Moema,Porto Alegre,RS,47311-965,Brasil,Apartamento,2022-02-27,Smart TV,,BEMVINDO10,Premium,49.9,Anual,Ativo,2026-04-18,PayPal,,,,,0,50,2171.98,5,4,Console Xbox,"Fire Stick, Console PS5, Smart TV",Espanhol,Inglês,Não,Sim,Sim,Não,Sim,2026-04-28 16:00,165.177.150.129,,3
